store_id,store_id,product_key,calendar_date,on_hand_qty,total_units,total_sales,promotional_units,promotional_sales,join_quality,available_day
104,104,1,5/27/2015,47.0,4,22.96,0,0.0,BOTH,1
104,104,1,5/28/2015,39.0,8,45.92,0,0.0,BOTH,1
104,104,1,5/29/2015,76.0,10,57.4,0,0.0,BOTH,1
104,104,1,5/30/2015,65.0,10,57.4,0,0.0,BOTH,1
104,104,1,5/31/2015,59.0,6,34.44,0,0.0,BOTH,1
104,104,1,6/1/2015,108.0,8,45.92,0,0.0,BOTH,1
104,104,1,6/2/2015,100.0,8,45.92,0,0.0,BOTH,1
104,104,1,6/3/2015,91.0,9,51.66,0,0.0,BOTH,1
104,104,1,6/4/2015,79.0,12,68.88,0,0.0,BOTH,1
104,104,1,6/5/2015,67.0,12,68.88,0,0.0,BOTH,1
104,104,1,6/6/2015,134.0,13,74.62,0,0.0,BOTH,1
104,104,1,6/7/2015,127.0,7,40.18,0,0.0,BOTH,1
104,104,1,6/8/2015,124.0,3,17.22,0,0.0,BOTH,1
104,104,1,6/9/2015,118.0,6,34.44,0,0.0,BOTH,1
104,104,1,6/10/2015,149.0,9,51.66,0,0.0,BOTH,1
104,104,1,6/11/2015,141.0,8,45.92,0,0.0,BOTH,1
104,104,1,6/12/2015,129.0,12,68.88,0,0.0,BOTH,1
104,104,1,6/13/2015,124.0,5,28.7,0,0.0,BOTH,1
104,104,1,6/14/2015,115.0,9,51.66,0,0.0,BOTH,1
104,104,1,6/15/2015,108.0,7,40.18,0,0.0,BOTH,1
104,104,1,6/16/2015,144.0,4,22.96,0,0.0,BOTH,1
104,104,1,6/17/2015,137.0,7,40.18,0,0.0,BOTH,1
104,104,1,6/18/2015,129.0,8,45.92,0,0.0,BOTH,1
104,104,1,6/19/2015,125.0,5,28.7,0,0.0,BOTH,1
104,104,1,6/20/2015,110.0,14,79.61,0,0.0,BOTH,1
104,104,1,6/21/2015,105.0,5,28.7,0,0.0,BOTH,1
104,104,1,6/22/2015,137.0,8,45.92,0,0.0,BOTH,1
104,104,1,6/23/2015,132.0,5,28.7,0,0.0,BOTH,1
104,104,1,6/24/2015,129.0,3,17.22,0,0.0,BOTH,1
104,104,1,6/25/2015,125.0,4,22.96,0,0.0,BOTH,1
104,104,1,6/26/2015,105.0,20,114.06,0,0.0,BOTH,1
104,104,1,6/27/2015,95.0,10,56.66,0,0.0,BOTH,1
104,104,1,6/28/2015,88.0,7,40.18,0,0.0,BOTH,1
104,104,1,6/29/2015,76.0,12,68.88,0,0.0,BOTH,1
104,104,1,6/30/2015,70.0,6,34.44,0,0.0,BOTH,1
104,104,1,7/1/2015,61.0,9,50.91,0,0.0,BOTH,1
104,104,1,7/2/2015,47.0,14,80.36,0,0.0,BOTH,1
104,104,1,7/3/2015,18.0,29,166.46,0,0.0,BOTH,1
104,104,1,7/4/2015,2.0,16,91.84,0,0.0,BOTH,1
104,104,1,7/5/2015,-1.0,3,17.22,0,0.0,BOTH,1
104,104,1,7/6/2015,72.0,7,40.18,0,0.0,BOTH,1
104,104,1,7/7/2015,60.0,12,68.88,0,0.0,BOTH,1
104,104,1,7/8/2015,48.0,12,68.88,0,0.0,BOTH,1
104,104,1,7/9/2015,38.0,10,57.4,0,0.0,BOTH,1
104,104,1,7/10/2015,70.0,8,45.92,0,0.0,BOTH,1
104,104,1,7/11/2015,61.0,9,51.66,0,0.0,BOTH,1
104,104,1,7/12/2015,50.0,11,63.14,0,0.0,BOTH,1
104,104,1,7/13/2015,36.0,14,80.36,0,0.0,BOTH,1
104,104,1,7/14/2015,72.0,4,22.96,0,0.0,BOTH,1
104,104,1,7/15/2015,61.0,11,63.14,0,0.0,BOTH,1
104,104,1,7/16/2015,50.0,11,63.14,0,0.0,BOTH,1
104,104,1,7/17/2015,38.0,12,68.88,0,0.0,BOTH,1
104,104,1,7/18/2015,73.0,5,28.7,0,0.0,BOTH,1
104,104,1,7/19/2015,68.0,5,28.7,0,0.0,BOTH,1
104,104,1,7/20/2015,61.0,7,40.18,0,0.0,BOTH,1
104,104,1,7/21/2015,55.0,6,34.44,0,0.0,BOTH,1
104,104,1,7/22/2015,48.0,7,40.18,0,0.0,BOTH,1
104,104,1,7/23/2015,35.0,13,74.62,0,0.0,BOTH,1
104,104,1,7/24/2015,63.0,12,68.88,0,0.0,BOTH,1
104,104,1,7/25/2015,55.0,8,45.92,0,0.0,BOTH,1
104,104,1,7/26/2015,48.0,7,40.18,0,0.0,BOTH,1
104,104,1,7/27/2015,83.0,5,28.7,0,0.0,BOTH,1
104,104,1,7/28/2015,72.0,11,63.14,0,0.0,BOTH,1
104,104,1,7/29/2015,54.0,18,103.32,0,0.0,BOTH,1
104,104,1,7/30/2015,41.0,13,74.62,0,0.0,BOTH,1
104,104,1,7/31/2015,31.0,11,63.14,0,0.0,BOTH,1
104,104,1,8/1/2015,60.0,10,57.4,0,0.0,BOTH,1
104,104,1,8/2/2015,45.0,15,86.1,0,0.0,BOTH,1
104,104,1,8/3/2015,33.0,12,68.88,0,0.0,BOTH,1
104,104,1,8/4/2015,67.0,6,34.44,0,0.0,BOTH,1
104,104,1,8/5/2015,55.0,12,68.88,0,0.0,BOTH,1
104,104,1,8/6/2015,98.0,7,39.43,0,0.0,BOTH,1
104,104,1,8/7/2015,81.0,17,96.84,0,0.0,BOTH,1
104,104,1,8/8/2015,70.0,11,63.14,0,0.0,BOTH,1
104,104,1,8/9/2015,105.0,5,28.7,0,0.0,BOTH,1
104,104,1,8/10/2015,111.0,10,57.4,0,0.0,BOTH,1
104,104,1,8/11/2015,103.0,8,45.92,0,0.0,BOTH,1
104,104,1,8/12/2015,92.0,11,63.14,0,0.0,BOTH,1
104,104,1,8/13/2015,87.0,5,28.7,0,0.0,BOTH,1
104,104,1,8/14/2015,115.0,11,63.14,11,63.14,BOTH,1
104,104,1,8/15/2015,107.0,8,45.92,8,45.92,BOTH,1
104,104,1,8/16/2015,92.0,15,86.1,15,86.1,BOTH,1
104,104,1,8/17/2015,121.0,11,63.14,11,63.14,BOTH,1
104,104,1,8/18/2015,110.0,11,63.14,11,63.14,BOTH,1
104,104,1,8/19/2015,100.0,10,57.4,10,57.4,BOTH,1
104,104,1,8/20/2015,86.0,14,80.36,14,80.36,BOTH,1
104,104,1,8/21/2015,74.0,13,74.62,13,74.62,BOTH,1
104,104,1,8/22/2015,62.0,11,63.14,11,63.14,BOTH,1
104,104,1,8/23/2015,56.0,6,34.44,6,34.44,BOTH,1
104,104,1,8/24/2015,54.0,2,11.48,2,11.48,BOTH,1
104,104,1,8/25/2015,92.0,2,11.48,2,11.48,BOTH,1
104,104,1,8/26/2015,79.0,13,74.62,13,74.62,BOTH,1
104,104,1,8/27/2015,70.0,9,51.66,9,51.66,BOTH,1
104,104,1,8/28/2015,62.0,8,45.92,8,45.92,BOTH,1
104,104,1,8/29/2015,58.0,4,22.96,4,22.96,BOTH,1
104,104,1,8/30/2015,44.0,14,80.36,0,0.0,BOTH,1
104,104,1,8/31/2015,79.0,5,28.7,0,0.0,BOTH,1
104,104,1,9/1/2015,74.0,5,28.7,0,0.0,BOTH,1
104,104,1,9/2/2015,60.0,14,80.36,0,0.0,BOTH,1
104,104,1,9/3/2015,48.0,12,68.88,0,0.0,BOTH,1
104,104,1,9/4/2015,34.0,14,80.36,0,0.0,BOTH,1
104,104,1,9/5/2015,61.0,13,74.62,0,0.0,BOTH,1
104,104,1,9/6/2015,47.0,14,80.36,0,0.0,BOTH,1
104,104,1,9/7/2015,37.0,10,57.4,0,0.0,BOTH,1
104,104,1,9/8/2015,25.0,12,68.88,0,0.0,BOTH,1
104,104,1,9/9/2015,57.0,8,45.18,0,0.0,BOTH,1
104,104,1,9/10/2015,45.0,12,68.88,0,0.0,BOTH,1
104,104,1,9/11/2015,69.0,16,91.1,0,0.0,BOTH,1
104,104,1,9/12/2015,50.0,19,109.06,0,0.0,BOTH,1
104,104,1,9/13/2015,41.0,9,51.66,0,0.0,BOTH,1
104,104,1,9/14/2015,27.0,14,76.66,0,0.0,BOTH,1
104,104,1,9/15/2015,56.0,11,63.14,0,0.0,BOTH,1
104,104,1,9/16/2015,46.0,10,57.4,0,0.0,BOTH,1
104,104,1,9/17/2015,41.0,5,28.7,0,0.0,BOTH,1
104,104,1,9/18/2015,66.0,15,86.1,0,0.0,BOTH,1
104,104,1,9/19/2015,50.0,16,91.84,0,0.0,BOTH,1
104,104,1,9/20/2015,41.0,9,51.66,0,0.0,BOTH,1
104,104,1,9/21/2015,70.0,11,63.14,0,0.0,BOTH,1
104,104,1,9/22/2015,62.0,8,45.92,0,0.0,BOTH,1
104,104,1,9/23/2015,58.0,4,22.96,0,0.0,BOTH,1
104,104,1,9/24/2015,53.0,5,28.7,0,0.0,BOTH,1
104,104,1,9/25/2015,79.0,14,80.36,14,80.36,BOTH,1
104,104,1,9/26/2015,66.0,13,74.62,13,74.62,BOTH,1
104,104,1,9/27/2015,60.0,6,34.44,6,34.44,BOTH,1
104,104,1,9/28/2015,52.0,8,45.92,8,45.92,BOTH,1
104,104,1,9/29/2015,85.0,7,40.18,7,40.18,BOTH,1
104,104,1,9/30/2015,74.0,11,63.14,11,63.14,BOTH,1
104,104,1,10/1/2015,57.0,17,97.58,17,97.58,BOTH,1
104,104,1,10/2/2015,36.0,21,120.54,21,120.54,BOTH,1
104,104,1,10/3/2015,24.0,12,68.88,12,68.88,BOTH,1
104,104,1,10/4/2015,56.0,8,45.92,8,45.92,BOTH,1
104,104,1,10/5/2015,43.0,13,74.62,13,74.62,BOTH,1
104,104,1,10/6/2015,72.0,11,63.14,11,63.14,BOTH,1
104,104,1,10/7/2015,63.0,9,51.66,9,51.66,BOTH,1
104,104,1,10/8/2015,50.0,13,74.62,13,74.62,BOTH,1
104,104,1,10/9/2015,76.0,15,86.1,15,86.1,BOTH,1
104,104,1,10/10/2015,63.0,12,68.88,12,68.88,BOTH,1
104,104,1,10/11/2015,46.0,17,96.84,17,96.84,BOTH,1
104,104,1,10/12/2015,76.0,10,57.4,10,57.4,BOTH,1
104,104,1,10/13/2015,64.0,12,68.88,12,68.88,BOTH,1
104,104,1,10/14/2015,52.0,12,68.88,12,68.88,BOTH,1
104,104,1,10/15/2015,82.0,10,57.4,10,57.4,BOTH,1
104,104,1,10/16/2015,106.0,16,91.84,16,91.84,BOTH,1
104,104,1,10/17/2015,87.0,19,109.06,19,109.06,BOTH,1
104,104,1,10/18/2015,116.0,11,63.14,0,0.0,BOTH,1
104,104,1,10/19/2015,110.0,6,34.44,0,0.0,BOTH,1
104,104,1,10/20/2015,98.0,12,68.88,0,0.0,BOTH,1
