store_id,store_id,product_key,calendar_date,on_hand_qty,total_units,total_sales,promotional_units,promotional_sales,join_quality,available_day
143,143,1,3/1/2015,30.0,0,0.0,0,0.0,BOTH,1
143,143,1,3/2/2015,27.0,3,17.91,3,17.91,BOTH,1
143,143,1,3/3/2015,25.0,2,11.94,2,11.94,BOTH,1
143,143,1,3/4/2015,59.0,6,35.82,6,35.82,BOTH,1
143,143,1,3/5/2015,53.0,6,35.82,6,35.82,BOTH,1
143,143,1,3/6/2015,51.0,2,11.94,2,11.94,BOTH,1
143,143,1,3/7/2015,48.0,3,17.91,3,17.91,BOTH,1
143,143,1,3/8/2015,43.0,5,29.85,5,29.85,BOTH,1
143,143,1,3/9/2015,41.0,2,11.94,2,11.94,BOTH,1
143,143,1,3/10/2015,36.0,5,29.85,5,29.85,BOTH,1
143,143,1,3/11/2015,28.0,8,47.76,8,47.76,BOTH,1
143,143,1,3/12/2015,22.0,6,35.82,6,35.82,BOTH,1
143,143,1,3/13/2015,19.0,4,23.88,4,23.88,BOTH,1
143,143,1,3/14/2015,52.0,6,35.82,6,35.82,BOTH,1
143,143,1,3/15/2015,49.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/16/2015,46.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/17/2015,84.0,2,11.94,0,0.0,BOTH,1
143,143,1,3/18/2015,82.0,2,11.94,0,0.0,BOTH,1
143,143,1,3/19/2015,79.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/20/2015,74.0,5,29.85,0,0.0,BOTH,1
143,143,1,3/21/2015,70.0,4,23.88,0,0.0,BOTH,1
143,143,1,3/22/2015,68.0,2,11.94,0,0.0,BOTH,1
143,143,1,3/23/2015,67.0,1,5.97,0,0.0,BOTH,1
143,143,1,3/24/2015,64.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/25/2015,61.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/26/2015,98.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/27/2015,97.0,1,5.97,0,0.0,BOTH,1
143,143,1,3/28/2015,91.0,6,35.82,0,0.0,BOTH,1
143,143,1,3/29/2015,88.0,3,17.91,0,0.0,BOTH,1
143,143,1,3/30/2015,83.0,5,29.85,0,0.0,BOTH,1
143,143,1,3/31/2015,82.0,1,5.97,0,0.0,BOTH,1
143,143,1,4/1/2015,78.0,4,23.88,0,0.0,BOTH,1
143,143,1,4/2/2015,76.0,2,11.94,0,0.0,BOTH,1
143,143,1,4/3/2015,71.0,5,29.85,0,0.0,BOTH,1
143,143,1,4/4/2015,68.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/5/2015,68.0,0,0.0,0,0.0,BOTH,1
143,143,1,4/6/2015,65.0,3,17.91,3,17.91,BOTH,1
143,143,1,4/7/2015,102.0,3,17.91,3,17.91,BOTH,1
143,143,1,4/8/2015,97.0,5,29.85,5,29.85,BOTH,1
143,143,1,4/9/2015,93.0,4,23.88,4,23.88,BOTH,1
143,143,1,4/10/2015,90.0,3,17.91,3,17.91,BOTH,1
143,143,1,4/11/2015,89.0,1,5.97,1,5.97,BOTH,1
143,143,1,4/12/2015,86.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/13/2015,86.0,0,0.0,0,0.0,BOTH,1
143,143,1,4/14/2015,83.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/15/2015,83.0,0,0.0,0,0.0,BOTH,1
143,143,1,4/16/2015,81.0,2,11.94,0,0.0,BOTH,1
143,143,1,4/17/2015,78.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/18/2015,74.0,4,23.88,0,0.0,BOTH,1
143,143,1,4/19/2015,69.0,5,29.85,0,0.0,BOTH,1
143,143,1,4/20/2015,66.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/21/2015,55.0,11,65.67,0,0.0,BOTH,1
143,143,1,4/22/2015,54.0,1,5.97,0,0.0,BOTH,1
143,143,1,4/23/2015,91.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/24/2015,84.0,7,41.79,0,0.0,BOTH,1
143,143,1,4/25/2015,75.0,9,53.73,0,0.0,BOTH,1
143,143,1,4/26/2015,67.0,8,47.76,0,0.0,BOTH,1
143,143,1,4/27/2015,65.0,2,11.94,0,0.0,BOTH,1
143,143,1,4/28/2015,62.0,3,17.91,0,0.0,BOTH,1
143,143,1,4/29/2015,58.0,4,23.88,0,0.0,BOTH,1
143,143,1,4/30/2015,98.0,0,0.0,0,0.0,BOTH,1
143,143,1,5/1/2015,96.0,2,11.94,0,0.0,BOTH,1
143,143,1,5/2/2015,89.0,7,41.79,0,0.0,BOTH,1
143,143,1,5/3/2015,87.0,2,11.94,0,0.0,BOTH,1
143,143,1,5/4/2015,84.0,3,17.68,0,0.0,BOTH,1
143,143,1,5/5/2015,83.0,1,5.74,0,0.0,BOTH,1
143,143,1,5/6/2015,81.0,2,11.48,0,0.0,BOTH,1
143,143,1,5/7/2015,79.0,2,11.48,0,0.0,BOTH,1
143,143,1,5/8/2015,73.0,6,34.44,0,0.0,BOTH,1
143,143,1,5/9/2015,69.0,4,22.96,0,0.0,BOTH,1
143,143,1,5/10/2015,69.0,0,0.0,0,0.0,BOTH,1
143,143,1,5/11/2015,66.0,3,17.22,0,0.0,BOTH,1
143,143,1,5/12/2015,69.0,1,5.74,0,0.0,BOTH,1
143,143,1,5/13/2015,67.0,2,11.48,0,0.0,BOTH,1
143,143,1,5/14/2015,70.0,1,5.74,0,0.0,BOTH,1
143,143,1,5/15/2015,68.0,2,11.48,0,0.0,BOTH,1
143,143,1,5/16/2015,72.0,4,22.96,0,0.0,BOTH,1
143,143,1,5/17/2015,69.0,3,17.22,0,0.0,BOTH,1
143,143,1,5/18/2015,66.0,3,17.22,0,0.0,BOTH,1
143,143,1,5/19/2015,84.0,2,11.48,0,0.0,BOTH,1
143,143,1,5/20/2015,81.0,3,17.22,0,0.0,BOTH,1
143,143,1,5/21/2015,76.0,5,28.7,0,0.0,BOTH,1
143,143,1,5/22/2015,68.0,9,51.66,0,0.0,BOTH,1
143,143,1,5/23/2015,63.0,4,22.96,0,0.0,BOTH,1
143,143,1,5/24/2015,61.0,2,11.48,0,0.0,BOTH,1
143,143,1,5/25/2015,56.0,5,28.7,0,0.0,BOTH,1
143,143,1,5/26/2015,65.0,1,5.74,0,0.0,BOTH,1
143,143,1,5/27/2015,64.0,1,5.74,0,0.0,BOTH,1
143,143,1,5/28/2015,71.0,1,5.74,0,0.0,BOTH,1
143,143,1,5/29/2015,67.0,4,22.96,0,0.0,BOTH,1
143,143,1,5/30/2015,120.0,5,28.7,0,0.0,BOTH,1
143,143,1,5/31/2015,115.0,5,28.7,0,0.0,BOTH,1
143,143,1,6/1/2015,111.0,4,22.96,0,0.0,BOTH,1
143,143,1,6/2/2015,130.0,5,28.7,0,0.0,BOTH,1
143,143,1,6/3/2015,128.0,2,11.48,0,0.0,BOTH,1
143,143,1,6/4/2015,162.0,6,34.44,0,0.0,BOTH,1
143,143,1,6/5/2015,159.0,3,17.22,0,0.0,BOTH,1
143,143,1,6/6/2015,158.0,1,5.74,0,0.0,BOTH,1
143,143,1,6/7/2015,154.0,4,22.96,0,0.0,BOTH,1
143,143,1,6/8/2015,152.0,2,11.48,0,0.0,BOTH,1
143,143,1,6/9/2015,155.0,1,4.0,1,4.0,BOTH,1
143,143,1,6/10/2015,162.0,4,16.0,4,16.0,BOTH,1
143,143,1,6/11/2015,165.0,5,20.0,5,20.0,BOTH,1
143,143,1,6/12/2015,146.0,20,80.0,20,80.0,BOTH,1
143,143,1,6/13/2015,135.0,10,40.0,10,40.0,BOTH,1
143,143,1,6/14/2015,126.0,9,36.0,9,36.0,BOTH,1
143,143,1,6/15/2015,114.0,12,48.0,12,48.0,BOTH,1
143,143,1,6/16/2015,106.0,8,32.0,8,32.0,BOTH,1
143,143,1,6/17/2015,100.0,6,24.0,6,24.0,BOTH,1
143,143,1,6/18/2015,90.0,10,40.0,10,40.0,BOTH,1
143,143,1,6/19/2015,88.0,2,8.0,2,8.0,BOTH,1
143,143,1,6/20/2015,78.0,10,40.0,10,40.0,BOTH,1
143,143,1,6/21/2015,72.0,6,24.0,6,24.0,BOTH,1
143,143,1,6/22/2015,63.0,9,36.0,9,36.0,BOTH,1
143,143,1,6/23/2015,59.0,4,16.0,4,16.0,BOTH,1
143,143,1,6/24/2015,56.0,3,12.0,3,12.0,BOTH,1
143,143,1,6/25/2015,49.0,7,28.0,7,28.0,BOTH,1
143,143,1,6/26/2015,48.0,1,4.0,1,4.0,BOTH,1
143,143,1,6/27/2015,44.0,4,16.0,4,16.0,BOTH,1
143,143,1,6/28/2015,44.0,0,0.0,0,0.0,BOTH,1
143,143,1,6/29/2015,40.0,4,16.0,4,16.0,BOTH,1
143,143,1,6/30/2015,40.0,0,0.0,0,0.0,BOTH,1
143,143,1,7/1/2015,37.0,3,12.0,3,12.0,BOTH,1
143,143,1,7/2/2015,33.0,4,16.0,4,16.0,BOTH,1
143,143,1,7/3/2015,24.0,10,40.0,10,40.0,BOTH,1
143,143,1,7/4/2015,18.0,5,20.0,5,20.0,BOTH,1
143,143,1,7/5/2015,16.0,2,8.0,2,8.0,BOTH,1
143,143,1,7/6/2015,14.0,2,8.0,2,8.0,BOTH,1
143,143,1,7/7/2015,12.0,2,8.0,2,8.0,BOTH,1
143,143,1,7/8/2015,12.0,0,0.0,0,0.0,BOTH,1
143,143,1,7/9/2015,11.0,1,4.0,1,4.0,BOTH,1
143,143,1,7/10/2015,0.0,3,12.0,3,12.0,BOTH,1
143,143,1,7/11/2015,-1.0,1,4.0,1,4.0,BOTH,1
143,143,1,7/12/2015,-1.0,0,0.0,0,0.0,BOTH,0
143,143,1,7/13/2015,-2.0,1,4.0,1,4.0,BOTH,1
143,143,1,7/14/2015,10.0,0,0.0,0,0.0,BOTH,1
143,143,1,7/15/2015,9.0,1,4.0,1,4.0,BOTH,1
143,143,1,7/16/2015,18.0,1,4.0,1,4.0,BOTH,1
143,143,1,7/17/2015,13.0,5,20.0,5,20.0,BOTH,1
143,143,1,7/18/2015,57.0,8,32.0,8,32.0,BOTH,1
143,143,1,7/19/2015,56.0,1,4.0,1,4.0,BOTH,1
143,143,1,7/20/2015,52.0,4,16.0,4,16.0,BOTH,1
143,143,1,7/21/2015,45.0,7,28.0,7,28.0,BOTH,1
143,143,1,7/22/2015,40.0,5,20.0,5,20.0,BOTH,1
143,143,1,7/23/2015,37.0,3,12.0,3,12.0,BOTH,1
143,143,1,7/24/2015,31.0,6,24.0,6,24.0,BOTH,1
143,143,1,7/25/2015,26.0,5,20.0,5,20.0,BOTH,1
143,143,1,7/26/2015,18.0,8,32.0,8,32.0,BOTH,1
143,143,1,7/27/2015,10.0,8,44.18,1,4.0,BOTH,1
143,143,1,7/28/2015,2.0,8,45.92,0,0.0,BOTH,1
143,143,1,7/29/2015,1.0,1,5.74,0,0.0,BOTH,1
