store_id,store_id,product_key,calendar_date,on_hand_qty,total_units,total_sales,promotional_units,promotional_sales,join_quality,available_day
126,126,1,4/21/2015,8.0,2,11.94,0,0.0,BOTH,1
126,126,1,4/22/2015,47.0,1,5.97,0,0.0,BOTH,1
126,126,1,4/23/2015,45.0,2,11.94,0,0.0,BOTH,1
126,126,1,4/24/2015,44.0,1,5.97,0,0.0,BOTH,1
126,126,1,4/25/2015,31.0,13,77.61,0,0.0,BOTH,1
126,126,1,4/26/2015,24.0,7,41.79,0,0.0,BOTH,1
126,126,1,4/27/2015,24.0,0,0.0,0,0.0,BOTH,1
126,126,1,4/28/2015,61.0,3,17.91,0,0.0,BOTH,1
126,126,1,4/29/2015,59.0,2,11.94,0,0.0,BOTH,1
126,126,1,4/30/2015,55.0,4,23.88,0,0.0,BOTH,1
126,126,1,5/1/2015,55.0,0,0.0,0,0.0,BOTH,1
126,126,1,5/2/2015,51.0,4,23.88,0,0.0,BOTH,1
126,126,1,5/3/2015,47.0,4,23.88,0,0.0,BOTH,1
126,126,1,5/4/2015,45.0,2,11.94,0,0.0,BOTH,1
126,126,1,5/5/2015,45.0,0,0.0,0,0.0,BOTH,1
126,126,1,5/6/2015,44.0,1,5.74,0,0.0,BOTH,1
126,126,1,5/7/2015,42.0,2,11.48,0,0.0,BOTH,1
126,126,1,5/8/2015,39.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/9/2015,35.0,4,22.96,0,0.0,BOTH,1
126,126,1,5/10/2015,33.0,2,11.48,0,0.0,BOTH,1
126,126,1,5/11/2015,30.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/12/2015,67.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/13/2015,65.0,2,11.48,0,0.0,BOTH,1
126,126,1,5/14/2015,56.0,9,51.66,0,0.0,BOTH,1
126,126,1,5/15/2015,44.0,12,68.88,0,0.0,BOTH,1
126,126,1,5/16/2015,37.0,7,40.18,0,0.0,BOTH,1
126,126,1,5/17/2015,27.0,10,57.4,0,0.0,BOTH,1
126,126,1,5/18/2015,24.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/19/2015,21.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/20/2015,19.0,2,11.48,0,0.0,BOTH,1
126,126,1,5/21/2015,16.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/22/2015,40.0,16,91.84,0,0.0,BOTH,1
126,126,1,5/23/2015,38.0,2,11.48,0,0.0,BOTH,1
126,126,1,5/24/2015,35.0,3,17.22,0,0.0,BOTH,1
126,126,1,5/25/2015,34.0,1,5.74,0,0.0,BOTH,1
126,126,1,5/26/2015,32.0,2,11.48,0,0.0,BOTH,1
126,126,1,5/27/2015,32.0,0,0.0,0,0.0,BOTH,1
126,126,1,5/28/2015,31.0,1,5.74,0,0.0,BOTH,1
126,126,1,5/29/2015,28.0,4,22.96,0,0.0,BOTH,1
126,126,1,5/30/2015,23.0,4,22.96,0,0.0,BOTH,1
126,126,1,5/31/2015,22.0,1,5.74,0,0.0,BOTH,1
126,126,1,6/1/2015,22.0,0,0.0,0,0.0,BOTH,1
126,126,1,6/2/2015,22.0,0,0.0,0,0.0,BOTH,1
126,126,1,6/3/2015,22.0,0,0.0,0,0.0,BOTH,1
126,126,1,6/4/2015,135.0,7,40.18,0,0.0,BOTH,1
126,126,1,6/5/2015,123.0,12,68.88,0,0.0,BOTH,1
126,126,1,6/6/2015,118.0,5,28.7,0,0.0,BOTH,1
126,126,1,6/7/2015,105.0,13,74.62,0,0.0,BOTH,1
126,126,1,6/8/2015,100.0,5,28.7,0,0.0,BOTH,1
126,126,1,6/9/2015,97.0,3,17.22,0,0.0,BOTH,1
126,126,1,6/10/2015,84.0,13,74.62,0,0.0,BOTH,1
126,126,1,6/11/2015,80.0,4,22.96,0,0.0,BOTH,1
126,126,1,6/12/2015,77.0,4,22.96,0,0.0,BOTH,1
126,126,1,6/13/2015,66.0,10,57.4,0,0.0,BOTH,1
126,126,1,6/14/2015,54.0,12,68.88,0,0.0,BOTH,1
126,126,1,6/15/2015,89.0,5,28.7,0,0.0,BOTH,1
126,126,1,6/16/2015,86.0,3,17.22,0,0.0,BOTH,1
126,126,1,6/17/2015,123.0,3,17.22,0,0.0,BOTH,1
126,126,1,6/18/2015,109.0,14,80.36,0,0.0,BOTH,1
126,126,1,6/19/2015,100.0,10,57.4,0,0.0,BOTH,1
126,126,1,6/20/2015,87.0,12,68.88,0,0.0,BOTH,1
126,126,1,6/21/2015,76.0,11,63.14,0,0.0,BOTH,1
126,126,1,6/22/2015,68.0,8,45.92,0,0.0,BOTH,1
126,126,1,6/23/2015,64.0,4,22.96,0,0.0,BOTH,1
126,126,1,6/24/2015,59.0,5,28.7,0,0.0,BOTH,1
126,126,1,6/25/2015,51.0,8,45.92,0,0.0,BOTH,1
126,126,1,6/26/2015,47.0,6,34.44,0,0.0,BOTH,1
126,126,1,6/27/2015,43.0,2,11.48,0,0.0,BOTH,1
126,126,1,6/28/2015,37.0,6,34.44,0,0.0,BOTH,1
126,126,1,6/29/2015,30.0,7,40.18,0,0.0,BOTH,1
126,126,1,6/30/2015,26.0,4,22.96,0,0.0,BOTH,1
126,126,1,7/1/2015,23.0,3,17.22,0,0.0,BOTH,1
126,126,1,7/2/2015,19.0,3,17.22,0,0.0,BOTH,1
126,126,1,7/3/2015,12.0,7,40.18,0,0.0,BOTH,1
126,126,1,7/4/2015,46.0,6,34.44,0,0.0,BOTH,1
126,126,1,7/5/2015,36.0,10,57.4,0,0.0,BOTH,1
126,126,1,7/6/2015,23.0,13,74.62,0,0.0,BOTH,1
126,126,1,7/7/2015,20.0,3,17.22,0,0.0,BOTH,1
126,126,1,7/8/2015,20.0,0,0.0,0,0.0,BOTH,1
126,126,1,7/9/2015,16.0,4,22.96,0,0.0,BOTH,1
126,126,1,7/10/2015,14.0,2,11.48,0,0.0,BOTH,1
126,126,1,7/11/2015,40.0,14,80.36,0,0.0,BOTH,1
126,126,1,7/12/2015,32.0,8,45.92,0,0.0,BOTH,1
126,126,1,7/13/2015,29.0,3,17.22,0,0.0,BOTH,1
126,126,1,7/14/2015,22.0,7,40.18,0,0.0,BOTH,1
126,126,1,7/15/2015,56.0,6,34.44,0,0.0,BOTH,1
126,126,1,7/16/2015,47.0,12,68.88,0,0.0,BOTH,1
126,126,1,7/17/2015,44.0,3,17.22,0,0.0,BOTH,1
126,126,1,7/18/2015,42.0,2,11.48,0,0.0,BOTH,1
126,126,1,7/19/2015,37.0,5,28.7,0,0.0,BOTH,1
126,126,1,7/20/2015,35.0,2,11.48,0,0.0,BOTH,1
126,126,1,7/21/2015,34.0,1,5.74,0,0.0,BOTH,1
126,126,1,7/22/2015,55.0,6,34.44,0,0.0,BOTH,1
126,126,1,7/23/2015,50.0,5,28.7,0,0.0,BOTH,1
126,126,1,7/24/2015,41.0,10,57.4,0,0.0,BOTH,1
126,126,1,7/25/2015,34.0,6,34.44,0,0.0,BOTH,1
126,126,1,7/26/2015,23.0,11,63.14,0,0.0,BOTH,1
126,126,1,7/27/2015,20.0,3,17.22,0,0.0,BOTH,1
126,126,1,7/28/2015,93.0,7,40.18,0,0.0,BOTH,1
126,126,1,7/29/2015,87.0,6,34.44,0,0.0,BOTH,1
126,126,1,7/30/2015,72.0,15,86.1,0,0.0,BOTH,1
126,126,1,7/31/2015,61.0,11,63.14,0,0.0,BOTH,1
126,126,1,8/1/2015,49.0,12,68.88,0,0.0,BOTH,1
126,126,1,8/2/2015,46.0,3,17.22,0,0.0,BOTH,1
126,126,1,8/3/2015,36.0,10,57.4,0,0.0,BOTH,1
126,126,1,8/4/2015,31.0,5,28.7,0,0.0,BOTH,1
126,126,1,8/5/2015,25.0,6,34.44,0,0.0,BOTH,1
126,126,1,8/6/2015,57.0,5,28.7,0,0.0,BOTH,1
126,126,1,8/7/2015,51.0,8,45.92,0,0.0,BOTH,1
126,126,1,8/8/2015,41.0,8,45.92,0,0.0,BOTH,1
126,126,1,8/9/2015,79.0,1,5.74,0,0.0,BOTH,1
126,126,1,8/10/2015,75.0,4,22.96,0,0.0,BOTH,1
126,126,1,8/11/2015,71.0,4,22.96,0,0.0,BOTH,1
126,126,1,8/12/2015,68.0,3,17.22,0,0.0,BOTH,1
126,126,1,8/13/2015,64.0,4,22.96,0,0.0,BOTH,1
126,126,1,8/14/2015,57.0,9,51.66,9,51.66,BOTH,1
126,126,1,8/15/2015,52.0,3,17.22,3,17.22,BOTH,1
126,126,1,8/16/2015,87.0,5,28.7,5,28.7,BOTH,1
126,126,1,8/17/2015,84.0,3,17.22,3,17.22,BOTH,1
126,126,1,8/18/2015,119.0,5,28.7,5,28.7,BOTH,1
126,126,1,8/19/2015,112.0,7,40.18,7,40.18,BOTH,1
126,126,1,8/20/2015,110.0,2,10.73,2,10.73,BOTH,1
126,126,1,8/21/2015,108.0,4,21.46,4,21.46,BOTH,1
126,126,1,8/22/2015,97.0,9,51.66,9,51.66,BOTH,1
126,126,1,8/23/2015,89.0,8,45.92,8,45.92,BOTH,1
126,126,1,8/24/2015,82.0,7,40.18,7,40.18,BOTH,1
126,126,1,8/25/2015,81.0,1,5.74,1,5.74,BOTH,1
126,126,1,8/26/2015,77.0,4,22.96,4,22.96,BOTH,1
126,126,1,8/27/2015,72.0,5,28.7,5,28.7,BOTH,1
126,126,1,8/28/2015,63.0,9,51.66,9,51.66,BOTH,1
126,126,1,8/29/2015,54.0,9,51.66,9,51.66,BOTH,1
126,126,1,8/30/2015,46.0,8,45.92,0,0.0,BOTH,1
126,126,1,8/31/2015,42.0,4,22.96,0,0.0,BOTH,1
126,126,1,9/1/2015,38.0,4,22.96,0,0.0,BOTH,1
126,126,1,9/2/2015,35.0,3,17.22,0,0.0,BOTH,1
126,126,1,9/3/2015,71.0,4,22.96,0,0.0,BOTH,1
126,126,1,9/4/2015,67.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/5/2015,57.0,9,51.66,0,0.0,BOTH,1
126,126,1,9/6/2015,48.0,9,51.66,0,0.0,BOTH,1
126,126,1,9/7/2015,41.0,7,40.18,0,0.0,BOTH,1
126,126,1,9/8/2015,36.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/9/2015,31.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/10/2015,27.0,4,22.96,0,0.0,BOTH,1
126,126,1,9/11/2015,62.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/12/2015,58.0,4,22.96,0,0.0,BOTH,1
126,126,1,9/13/2015,52.0,6,34.44,0,0.0,BOTH,1
126,126,1,9/14/2015,50.0,2,11.48,0,0.0,BOTH,1
126,126,1,9/15/2015,45.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/16/2015,43.0,2,11.48,0,0.0,BOTH,1
126,126,1,9/17/2015,37.0,6,34.44,0,0.0,BOTH,1
126,126,1,9/18/2015,34.0,3,17.22,0,0.0,BOTH,1
126,126,1,9/19/2015,29.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/20/2015,63.0,6,34.44,0,0.0,BOTH,1
126,126,1,9/21/2015,60.0,3,17.22,0,0.0,BOTH,1
126,126,1,9/22/2015,59.0,1,5.74,0,0.0,BOTH,1
126,126,1,9/23/2015,54.0,5,28.7,0,0.0,BOTH,1
126,126,1,9/24/2015,54.0,0,0.0,0,0.0,BOTH,1
126,126,1,9/25/2015,52.0,2,11.48,2,11.48,BOTH,1
126,126,1,9/26/2015,48.0,4,22.96,4,22.96,BOTH,1
126,126,1,9/27/2015,44.0,4,22.96,4,22.96,BOTH,1
126,126,1,9/28/2015,40.0,4,22.96,4,22.96,BOTH,1
126,126,1,9/29/2015,39.0,1,5.74,1,5.74,BOTH,1
126,126,1,9/30/2015,37.0,2,11.48,2,11.48,BOTH,1
126,126,1,10/1/2015,35.0,2,11.48,2,11.48,BOTH,1
126,126,1,10/2/2015,28.0,8,45.92,8,45.92,BOTH,1
126,126,1,10/3/2015,22.0,5,28.7,5,28.7,BOTH,1
126,126,1,10/4/2015,20.0,2,11.48,2,11.48,BOTH,1
126,126,1,10/5/2015,57.0,3,17.22,3,17.22,BOTH,1
126,126,1,10/6/2015,47.0,10,53.9,10,53.9,BOTH,1
126,126,1,10/7/2015,41.0,6,34.44,6,34.44,BOTH,1
126,126,1,10/8/2015,33.0,8,45.92,8,45.92,BOTH,1
126,126,1,10/9/2015,29.0,4,22.96,4,22.96,BOTH,1
126,126,1,10/10/2015,27.0,2,11.48,2,11.48,BOTH,1
126,126,1,10/11/2015,21.0,6,34.44,6,34.44,BOTH,1
126,126,1,10/12/2015,20.0,1,5.74,1,5.74,BOTH,1
126,126,1,10/13/2015,59.0,1,5.74,1,5.74,BOTH,1
126,126,1,10/14/2015,52.0,7,40.18,7,40.18,BOTH,1
126,126,1,10/15/2015,45.0,7,40.18,7,40.18,BOTH,1
126,126,1,10/16/2015,40.0,5,28.7,5,28.7,BOTH,1
126,126,1,10/17/2015,30.0,10,57.4,10,57.4,BOTH,1
126,126,1,10/18/2015,26.0,4,22.96,0,0.0,BOTH,1
126,126,1,10/19/2015,24.0,2,11.48,0,0.0,BOTH,1
126,126,1,10/20/2015,63.0,1,5.74,0,0.0,BOTH,1
126,126,1,10/21/2015,60.0,3,17.22,0,0.0,BOTH,1
126,126,1,10/22/2015,58.0,2,11.48,0,0.0,BOTH,1
126,126,1,10/23/2015,53.0,5,28.7,0,0.0,BOTH,1
126,126,1,10/24/2015,50.0,3,17.22,0,0.0,BOTH,1
126,126,1,10/25/2015,45.0,5,28.7,0,0.0,BOTH,1
126,126,1,10/26/2015,42.0,3,17.22,0,0.0,BOTH,1
126,126,1,10/27/2015,40.0,2,11.48,0,0.0,BOTH,1
126,126,1,10/28/2015,36.0,4,22.96,0,0.0,BOTH,1
126,126,1,10/29/2015,32.0,4,22.96,0,0.0,BOTH,1
126,126,1,10/30/2015,25.0,7,40.18,0,0.0,BOTH,1
126,126,1,10/31/2015,18.0,7,40.18,0,0.0,BOTH,1
126,126,1,11/1/2015,18.0,0,0.0,0,0.0,BOTH,1
126,126,1,11/2/2015,54.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/3/2015,50.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/4/2015,49.0,1,5.74,0,0.0,BOTH,1
126,126,1,11/5/2015,45.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/6/2015,42.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/7/2015,39.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/8/2015,38.0,1,5.74,0,0.0,BOTH,1
126,126,1,11/9/2015,33.0,5,28.7,0,0.0,BOTH,1
126,126,1,11/10/2015,30.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/11/2015,26.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/12/2015,20.0,6,34.44,0,0.0,BOTH,1
126,126,1,11/13/2015,16.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/14/2015,10.0,6,34.44,0,0.0,BOTH,1
126,126,1,11/15/2015,1.0,9,51.66,0,0.0,BOTH,1
126,126,1,11/16/2015,40.0,1,5.74,0,0.0,BOTH,1
126,126,1,11/17/2015,37.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/18/2015,34.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/19/2015,30.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/20/2015,21.0,9,51.66,0,0.0,BOTH,1
126,126,1,11/21/2015,19.0,2,11.48,0,0.0,BOTH,1
126,126,1,11/22/2015,18.0,1,5.74,0,0.0,BOTH,1
126,126,1,11/23/2015,58.0,0,0.0,0,0.0,BOTH,1
126,126,1,11/24/2015,55.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/25/2015,51.0,4,22.96,0,0.0,BOTH,1
126,126,1,11/26/2015,48.0,3,17.22,0,0.0,BOTH,1
126,126,1,11/27/2015,37.0,11,63.14,0,0.0,BOTH,1
126,126,1,11/28/2015,36.0,1,5.74,0,0.0,BOTH,1
126,126,1,11/29/2015,34.0,2,11.48,0,0.0,BOTH,1
126,126,1,11/30/2015,34.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/1/2015,33.0,1,5.74,0,0.0,BOTH,1
126,126,1,12/2/2015,32.0,1,5.74,0,0.0,BOTH,1
126,126,1,12/3/2015,23.0,9,51.66,0,0.0,BOTH,1
126,126,1,12/4/2015,19.0,4,22.96,0,0.0,BOTH,1
126,126,1,12/5/2015,13.0,6,34.44,0,0.0,BOTH,1
126,126,1,12/6/2015,10.0,3,17.22,0,0.0,BOTH,1
126,126,1,12/7/2015,42.0,3,17.22,0,0.0,BOTH,1
126,126,1,12/8/2015,42.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/9/2015,38.0,4,22.96,0,0.0,BOTH,1
126,126,1,12/10/2015,32.0,6,34.44,0,0.0,BOTH,1
126,126,1,12/11/2015,31.0,1,5.74,0,0.0,BOTH,1
126,126,1,12/12/2015,26.0,5,28.7,0,0.0,BOTH,1
126,126,1,12/13/2015,23.0,3,17.22,0,0.0,BOTH,1
126,126,1,12/14/2015,22.0,1,5.74,0,0.0,BOTH,1
126,126,1,12/15/2015,19.0,3,17.22,0,0.0,BOTH,1
126,126,1,12/16/2015,20.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/17/2015,16.0,4,22.96,0,0.0,BOTH,1
126,126,1,12/18/2015,14.0,3,17.22,0,0.0,BOTH,1
126,126,1,12/19/2015,9.0,5,28.7,0,0.0,BOTH,1
126,126,1,12/20/2015,9.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/21/2015,8.0,1,5.74,0,0.0,BOTH,1
126,126,1,12/22/2015,10.0,2,11.48,0,0.0,BOTH,1
126,126,1,12/23/2015,4.0,6,30.94,0,0.0,BOTH,1
126,126,1,12/24/2015,4.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/25/2015,4.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/26/2015,44.0,0,0.0,0,0.0,BOTH,1
126,126,1,12/27/2015,40.0,4,22.96,0,0.0,BOTH,1
126,126,1,12/28/2015,37.0,3,17.22,0,0.0,BOTH,1
126,126,1,12/29/2015,32.0,5,28.7,0,0.0,BOTH,1
126,126,1,12/30/2015,28.0,4,22.96,0,0.0,BOTH,1
126,126,1,12/31/2015,25.0,3,17.22,0,0.0,BOTH,1
126,126,1,1/1/2016,23.0,2,11.48,0,0.0,BOTH,1
126,126,1,1/2/2016,13.0,10,57.4,0,0.0,BOTH,1
126,126,1,1/3/2016,12.0,1,5.74,0,0.0,BOTH,1
126,126,1,1/4/2016,9.0,3,17.22,0,0.0,BOTH,1
126,126,1,1/5/2016,34.0,15,86.1,0,0.0,BOTH,1
126,126,1,1/6/2016,26.0,8,45.92,0,0.0,BOTH,1
126,126,1,1/7/2016,23.0,3,17.22,0,0.0,BOTH,1
126,126,1,1/8/2016,22.0,1,5.74,0,0.0,BOTH,1
126,126,1,1/9/2016,16.0,6,34.44,0,0.0,BOTH,1
126,126,1,1/10/2016,12.0,4,22.96,0,0.0,BOTH,1
126,126,1,1/11/2016,10.0,2,11.48,0,0.0,BOTH,1
126,126,1,1/12/2016,49.0,1,5.74,0,0.0,BOTH,1
126,126,1,1/13/2016,47.0,2,11.48,0,0.0,BOTH,1
126,126,1,1/14/2016,42.0,5,28.7,0,0.0,BOTH,1
126,126,1,1/15/2016,40.0,2,11.48,0,0.0,BOTH,1
126,126,1,1/16/2016,39.0,1,5.74,0,0.0,BOTH,1
126,126,1,1/17/2016,38.0,1,5.74,0,0.0,BOTH,1
126,126,1,1/18/2016,32.0,6,34.44,0,0.0,BOTH,1
126,126,1,1/19/2016,29.0,3,17.22,0,0.0,BOTH,1
126,126,1,1/20/2016,24.0,5,28.7,0,0.0,BOTH,1
126,126,1,1/21/2016,17.0,7,40.18,0,0.0,BOTH,1
126,126,1,1/22/2016,12.0,5,28.7,0,0.0,BOTH,1
126,126,1,1/23/2016,9.0,3,17.22,0,0.0,BOTH,1
126,126,1,1/24/2016,7.0,2,11.48,0,0.0,BOTH,1
126,126,1,1/25/2016,40.0,7,40.18,0,0.0,BOTH,1
126,126,1,1/26/2016,37.0,3,17.22,0,0.0,BOTH,1
126,126,1,1/27/2016,32.0,5,28.7,0,0.0,BOTH,1
126,126,1,1/28/2016,31.0,1,5.74,0,0.0,BOTH,1
126,126,1,1/29/2016,28.0,3,17.22,3,17.22,BOTH,1
126,126,1,1/30/2016,21.0,7,40.18,7,40.18,BOTH,1
126,126,1,1/31/2016,19.0,2,11.48,2,11.48,BOTH,1
126,126,1,2/1/2016,59.0,0,0.0,0,0.0,BOTH,1
126,126,1,2/2/2016,53.0,6,34.44,6,34.44,BOTH,1
126,126,1,2/3/2016,49.0,4,22.96,4,22.96,BOTH,1
126,126,1,2/4/2016,41.0,8,45.92,8,45.92,BOTH,1
126,126,1,2/5/2016,35.0,6,34.44,6,34.44,BOTH,1
126,126,1,2/6/2016,23.0,12,68.88,12,68.88,BOTH,1
126,126,1,2/7/2016,21.0,2,11.48,2,11.48,BOTH,1
126,126,1,2/8/2016,19.0,2,11.48,2,11.48,BOTH,1
126,126,1,2/9/2016,15.0,4,22.96,4,22.96,BOTH,1
126,126,1,2/10/2016,28.0,2,11.48,2,11.48,BOTH,1
126,126,1,2/11/2016,25.0,3,17.22,3,17.22,BOTH,1
126,126,1,2/12/2016,26.0,3,17.22,3,17.22,BOTH,1
126,126,1,2/13/2016,25.0,1,5.74,1,5.74,BOTH,1
126,126,1,2/14/2016,24.0,1,5.74,0,0.0,BOTH,1
126,126,1,2/15/2016,24.0,4,22.96,0,0.0,BOTH,1
126,126,1,2/16/2016,22.0,2,11.48,0,0.0,BOTH,1
126,126,1,2/17/2016,27.0,0,0.0,0,0.0,BOTH,1
126,126,1,2/18/2016,25.0,2,11.48,0,0.0,BOTH,1
126,126,1,2/19/2016,21.0,4,22.96,0,0.0,BOTH,1
126,126,1,2/20/2016,20.0,5,28.7,0,0.0,BOTH,1
126,126,1,2/21/2016,17.0,4,22.96,0,0.0,BOTH,1
126,126,1,2/22/2016,16.0,5,28.7,0,0.0,BOTH,1
126,126,1,2/23/2016,25.0,0,0.0,0,0.0,BOTH,1
126,126,1,2/24/2016,24.0,1,5.74,0,0.0,BOTH,1
126,126,1,2/25/2016,28.0,0,0.0,0,0.0,BOTH,1
126,126,1,2/26/2016,25.0,3,17.22,3,17.22,BOTH,1
126,126,1,2/27/2016,26.0,3,17.22,3,17.22,BOTH,1
126,126,1,2/28/2016,24.0,2,11.48,2,11.48,BOTH,1
126,126,1,2/29/2016,22.0,2,11.48,2,11.48,BOTH,1
126,126,2,3/1/2015,13.0,1,2.97,0,0.0,BOTH,1
126,126,2,3/2/2015,13.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/3/2015,13.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/4/2015,19.0,6,17.82,0,0.0,BOTH,1
126,126,2,3/5/2015,17.0,2,5.94,0,0.0,BOTH,1
126,126,2,3/6/2015,13.0,4,11.88,0,0.0,BOTH,1
126,126,2,3/7/2015,13.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/8/2015,13.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/9/2015,13.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/10/2015,25.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/11/2015,24.0,1,2.97,0,0.0,BOTH,1
126,126,2,3/12/2015,24.0,0,0.0,0,0.0,BOTH,1
126,126,2,3/13/2015,21.0,4,11.88,0,0.0,BOTH,1
126,126,2,3/14/2015,16.0,4,11.88,0,0.0,BOTH,1
126,126,2,3/15/2015,11.0,5,14.85,0,0.0,BOTH,1
126,126,2,3/16/2015,10.0,1,2.97,0,0.0,BOTH,1
126,126,2,3/17/2015,17.0,5,14.85,0,0.0,BOTH,1
126,126,2,3/18/2015,14.0,3,8.91,0,0.0,BOTH,1
126,126,2,3/19/2015,11.0,3,8.91,0,0.0,BOTH,1
